R_fighter,Avg_sig_strike_att,Avg_sig_strike_pct,Avg_TD_att,Avg_TD_landed,Avg_TD_pct,Avg_Total_strike_att,Avg_Total_strike_landed,R_Stance,Reach,Height,Winner
Leonardo Santos,2.3161764705882355,1.4392523364485983,1.4285714285714286,1.25,0.4810126582278481,2.8333333333333335,3.272727272727273,Orthodox,1.0273972602739725,1,Yes
Godofredo Pepey,0.19782366071428573,0.9037878787878788,0.07327586206896551,0.017857142857142856,0.0502008032128514,0.21278625954198474,0.22095435684647302,Orthodox,0.9864864864864865,0.943661971830986,Yes
Francisco Trinaldo,1.175662878787879,1.2464080459770115,1.2395833333333333,0.16666666666666666,0.084375,1.582070707070707,2.3738839285714284,Southpaw,0.9859154929577465,0.9857142857142857,Yes
Demian Maia,0.5966936795216686,0.8256906476914156,1.236308797200521,0.5589451381138393,0.782438029058485,0.806470330259139,0.9116787088328394,Southpaw,0.9729729729729729,1,Yes
Edimilson Souza,2.467741935483871,0.9385474860335197,0,0,0,2.1818181818181817,1.9012345679012346,Orthodox,1.121212121212121,1.0588235294117647,Yes
Erick Silva,0.6083360944774011,2.850389845665823,0.3203832804381206,0.5886096722780166,2.855525735273051,0.5926637135717453,0.8854065798803854,Orthodox,1.0136986301369864,1.0285714285714285,Yes
Johny Hendricks,1.4088436905027297,0.9408869408074815,2.2812397897872954,1.7356530737215068,0.7588650416348792,1.4692493608736465,1.5543024720777747,Southpaw,0.9199999999999999,0.9583333333333333,Yes
Carla Esparza,0.6143344709897611,1.6140350877192982,7,5,0.71,1.1464968152866242,2.0980392156862746,Orthodox,0.9692307692307693,0.9242424242424242,No
Ross Pearson,0.6188660923087305,0.841709606592032,0.6057553239239938,0.297839205762118,0.5895299481213646,0.620469081822428,0.7855210149720402,Orthodox,0.9857142857142857,0.9855072463768116,Yes
Chris Cariaso,0.5785021551724138,0.675163424744898,0.5947265625,0.5751953125,0.294501953125,0.6583800859899329,0.6123303865131579,Southpaw,1,0.984375,No
Roy Nelson,1.7152841429880843,0.47260849633251834,2.297238372093023,0.9489889705882353,0.29182291666666665,1.2291451035031846,0.5157222762645914,Orthodox,0.9125000000000001,0.9473684210526316,No
Anthony Pettis,0.4702009038051865,0.9050752163846345,0.17078210271757763,0.13705108186482268,0.03207001649908964,0.42382812724413693,0.3753821519118715,Orthodox,1.0285714285714285,1.0294117647058825,No
Daron Cruickshank,1.3648347701149426,0.834740598885794,1.2787298387096775,1.39453125,1.374246987951807,1.1125609485815602,0.8561872909698997,Switch,1,0.9714285714285713,No
Sergio Pettis,2.8174603174603177,1.40625,1.25,0.375,0.125,2.7681159420289854,3.3645833333333335,Orthodox,1.0147058823529411,1.0153846153846156,No
Jake Ellenberger,1.7601304065532344,0.9515014012440733,0.8704280454432468,1.50499091013815,3.6831995463428875,1.523164354795178,1.1570530848874718,Orthodox,0.9726027397260273,0.9857142857142857,Yes
Dhiego Lima,0.6803586925079549,0.9650641982681397,1.5802469135802468,2.6666666666666665,0.9230769230769231,0.8297495572982545,0.911487758945386,Orthodox,1,1,No
Mark Munoz,0.6983763716603053,0.553726552890529,0.83515625,0.34294871794871795,0.19206173260572987,0.4345913660862355,0.3821904579621381,Orthodox,0.9342105263157895,1.0140845070422535,No
Tony Ferguson,0.6539539302930315,1.0566649714070582,0.11843111609048856,0.2274060477352336,1.4957723056713104,0.7939555895814094,1.0204432450913636,Orthodox,1.0704225352112675,1.0142857142857142,Yes
Ronda Rousey,0.4583333333333333,0.9748322147651007,0.8125,0.6875,0.71875,0.3548728813559322,0.34125,Orthodox,0.9705882352941178,1.0151515151515151,Yes
James Krause,0.5054112554112554,1.060897435897436,0.275,0.03125,0.15625,0.5254237288135594,0.5729166666666666,Orthodox,1,1.027777777777778,No
Alan Jouban,0.8766519823788547,0.9473684210526315,0,0,0,0.6129943502824858,0.4899598393574297,Southpaw,1,1,Yes
Derrick Lewis,0.703125,4.676470588235294,0.5,0.5,0.375,0.4716981132075472,0.603448275862069,Orthodox,1.0533333333333332,1.0135135135135134,Yes
Cezar Ferreira,0.5214285714285715,0.5291353383458646,2.5,1.375,0.34375,0.625,0.52625,Southpaw,1.04,0.9864864864864864,No
Santiago Ponzinibbio,0.5459183673469388,0.7906976744186047,0,0,0,0.5756097560975609,0.5753424657534246,Orthodox,0.9605263157894738,0.9863013698630138,Yes
Iuri Alcantara,0.3271862887596899,0.9847579656862745,0.2760416666666667,0.2703125,0.7536931818181818,0.44970383986928103,0.541039156626506,Southpaw,1.0757575757575757,1.0454545454545454,No
Antonio Silva,2.0894386803463867,1.447807390821573,0.5757339198461258,0,0,1.9566047431855873,2.396333414623329,Orthodox,1.0379746835443038,1.0133333333333332,No
Rustam Khabilov,2.7474747474747474,0.6342105263157896,34,17,2.065,2.6088709677419355,1.767605633802817,Orthodox,1.013888888888889,0.9714285714285713,No
Jessica Andrade,0.43608597285067874,1.7203947368421053,2.875,1.5,0.78,0.5371621621621622,0.8502906976744186,Orthodox,0.9117647058823529,0.9242424242424242,No
Edson Barboza,0.6702929418703716,1.4686533943365894,0.03009458297506449,0.00517464424320828,0.007662835249042145,0.6494666807477031,0.7793187396483946,Orthodox,1.0273972602739725,1.0142857142857142,No
William Macario,17.541666666666668,Inf,3,1.25,0.25,18.041666666666668,Inf,Orthodox,0.986842105263158,0.9342105263157895,No
Tiago dos Santos e Silva,1.7340425531914894,0.883720930232558,0,0,0,1.3732394366197183,1.1578947368421053,Orthodox,0.9859154929577465,0.9718309859154929,No
Douglas Silva de Andrade,1.3063973063973064,0.7105263157894737,0,0,0,1.131195335276968,0.675,Orthodox,0.9577464788732394,0.9571428571428571,Yes
Michel Prazeres,0.42402826855123676,1.1818181818181819,1.2894736842105263,1.2307692307692308,0.9398496240601504,0.5444947209653092,0.6876971608832808,Orthodox,0.8701298701298701,0.9565217391304349,No
Benson Henderson,3.8781105324074074,0.8978260075934579,3.2861328125,0.892578125,0.22397460937500002,3.7368706597222223,3.5932485219594597,Southpaw,0.9459459459459459,0.9324324324324323,Yes
Ray Borg,0.17647058823529413,0.9482758620689656,0.9,1.5,2.025,0.17578125,0.1534090909090909,Orthodox,0.9264705882352942,0.9552238805970149,Yes
Chas Skelly,0.45161290322580644,0.736842105263158,0.95,1.125,1.3374999999999997,0.4493865030674847,0.4097938144329897,Orthodox,1.0140845070422535,1.028985507246377,Yes
Neil Magny,2.090869815668203,1.0145833333333332,0.7103365384615384,3.125,4.139150943396227,2.3036476109215016,2.823706896551724,Orthodox,1.1267605633802815,1.0714285714285714,Yes
Max Holloway,1.2716232612334544,1.3509116477917662,0.08493696084936961,0,0,1.1765517671100258,1.3466054103147216,Orthodox,0.9452054794520547,0.9726027397260275,Yes
Zach Makovsky,0.7630522088353414,0.665950590762621,1.8028169014084507,1.0196078431372548,0.49920000000000003,0.6961084390030607,0.6453576864535768,Southpaw,0.9696969696969696,0.9552238805970149,Yes
Ed Herman,1.3541953346946023,1.263476410387461,0.3222243617957746,0.2790339543269231,0.7688178745567374,0.9873847113715277,1.0248220840953097,Orthodox,1,1,No
Joe Lauzon,0.5357508439397854,1.125498932620551,4.9805450439453125,7.2689208984375,2.719353412828948,0.7062883119584328,0.9690331668215614,Orthodox,1.0142857142857142,1,No
Jordan Mein,0.2503790954776044,1.196699684110477,0.6623276872700813,1.594860313443006,1.1422101878679207,0.2565719665535974,0.28827351323578326,Orthodox,1.042857142857143,1.0434782608695652,No
Tyron Woodley,0.43837638376383764,1.5072358900144716,0.5,0.42857142857142855,0.3333333333333333,0.43708807669263033,0.5089392133492253,Orthodox,1.0422535211267605,1,Yes
Ian McCall,0.7426771653543307,1.0025389916575989,3.0588235294117645,1.9444444444444444,1.0379999999999998,0.9124340617935193,1.14,Orthodox,0.9552238805970149,1.0317460317460316,No
Thales Leites,1.2259036619807198,0.9435207156456071,0.7671175786201747,1.2895300139599815,0.7429420505200593,0.9139875295057645,0.7346626334958948,Orthodox,1.054054054054054,1.0138888888888888,Yes
Miesha Tate,1.7724867724867726,0.7773279352226721,1,0.4166666666666667,0.4833333333333334,1.5440251572327044,1.397196261682243,Orthodox,1,1,Yes
Rafael Natal,0.47632761437908494,1.0414753401360544,3.7771139705882355,1.3896484375,0.15132812499999998,0.6081061330782312,0.7485770089285714,Orthodox,1.0547945205479452,0.9863013698630138,Yes
Thiago Santos,0.30286343612334804,1.1562500000000002,2.5,0,0,0.30603448275862066,0.43333333333333335,Orthodox,0.9743589743589743,0.9866666666666667,Yes
Alexander Gustafsson,2.7994972167355,1.012924126172208,3.203268641470889,4.088551549652119,6.958302369746511,2.8080575203972247,2.94911463945191,Orthodox,1.0128205128205128,1.0405405405405403,No
Akira Corassani,0.5548518896833503,0.9417795679238373,0.24539877300613497,0.09195402298850575,0.0868421052631579,0.4657396548835651,0.3865877712031558,Orthodox,1.0149253731343284,1,No
Dan Henderson,0.5281642077137546,0.7582140307741116,3.1666666666666665,0.06591796875,0.0177880859375,0.4313087370110024,0.33214436534749037,Orthodox,0.9736842105263158,0.9594594594594594,No
Phil Davis,1.806674968140799,0.6342706207360033,0.8405397827703485,0.7426754277440226,0.6883462682484871,1.2983501831820563,0.8398323976047971,Orthodox,1.0675675675675675,1,No
Nicholas Musoke,4.3405172413793105,1.1690647482014387,17,3.5,1.03,4.079861111111111,4.453125,Orthodox,1.0273972602739725,1.0140845070422535,No
Nikita Krylov,0.6714801444043321,1.1712707182320443,0.029411764705882353,0,0,0.9,1.2244318181818181,Orthodox,1.0845070422535212,1.056338028169014,Yes
Neil Seery,1.5232558139534884,1.0945945945945947,0.75,0.6666666666666666,1.3333333333333333,1.407216494845361,1.3764705882352941,Orthodox,0.927536231884058,0.9552238805970149,Yes
Zhang Lipeng,32.5,Inf,7,3,0.45,19.916666666666668,16.7,Southpaw,1.0142857142857142,1.0142857142857142,No
Norman Parke,1.5140255706505559,0.9515794848056739,0.573030186419413,0.4308499928915931,1.5017010065120295,1.376117789194153,1.2249241081169393,Southpaw,0.9859154929577465,1.0142857142857142,No
Conor McGregor,0.4203657283852597,0.9859876270107353,0.2934705564753236,0.3320329520007296,0.42655717096429857,0.26244560864185157,0.19976339168298402,Southpaw,1.0571428571428572,1.0454545454545454,Yes
Donald Cerrone,1.793625165996698,1.1538036822581028,0.6175379111490816,0.6395992888402626,2.4524457706562024,1.5445072986632973,1.5024879916399814,Orthodox,1.042857142857143,1.0579710144927537,Yes
John Howard,1.1900532220943614,1.2896301188903565,5.15625,1.92578125,0.441552734375,1.8724546123650638,2.75593507751938,Orthodox,1,0.943661971830986,No
Cathal Pendred,0.40610578629747957,1.1015490533562822,8.444444444444445,4,1.3399999999999999,0.38143036386449186,0.4169014084507042,Orthodox,1.0135135135135134,1.0428571428571427,Yes
Donald Cerrone,1.9664556664156627,1.3294244194967266,0.7885610219594594,0.0965342420212766,0.2400515482305936,1.8847854584743713,2.4210539268327604,Orthodox,1,1.0428571428571427,Yes
Brad Tavares,2.869948920186934,0.7086861187065188,2.006461998652799,0.2743625877811068,0.06983218453154763,2.568142035936124,1.8587722083695557,Orthodox,1,1.0138888888888888,Yes
Jon Jones,2.4014942324647337,1.060612336881868,2.9877115885416665,1.2097981770833333,0.7495393172554349,1.5544199988273921,1.3751408127503337,Orthodox,1.1666666666666667,1.0704225352112675,Yes
Kyoji Horiguchi,1.6996996996996998,1.4631268436578173,2.5,3,2.66,1.7935779816513762,2.2882882882882885,Orthodox,1.0476190476190477,1.0317460317460316,Yes
Danny Castillo,0.9820149739583334,0.6693684895833334,6.8173828125,1.66796875,0.21150390624999998,0.860297806766055,0.4935845269097222,Orthodox,1.0142857142857142,0.9718309859154929,No
Evan Dunham,0.6378687848153497,0.9965200754214729,0.8000600961538461,2.0341796875,0.5713061951754385,0.6660211400766438,0.6985452586206896,Southpaw,0.9859154929577465,1.0447761194029852,Yes
Erick Silva,0.32239790836653387,1.4402343749999997,0.53125,0.0625,0.0825,0.37971698113207547,0.5447247706422018,Orthodox,1,0.9863013698630138,Yes
Lyoto Machida,1.460525618781143,0.682893377417748,0.1466899267878154,0.13003836103852784,0.33171692273002146,1.1561174766102371,0.8152145452903866,Southpaw,0.9736842105263158,0.9864864864864864,Yes
Antonio Carlos Junior,0.835820895522388,0.5242718446601942,0.5714285714285714,0.8695652173913043,1.8863636363636365,0.7606263982102909,0.45993031358885017,Orthodox,1.0394736842105263,1,No
Renan Barao,3.917827298050139,0.8635416666666668,0.35135135135135137,0.25,0.06457270408163265,3.1640875133404482,1.6847619047619047,Orthodox,1.076923076923077,1.0153846153846156,Yes
Marcos Rogerio de Lima,0.29216240120973497,1.4331413947536786,0,0,0,0.2174697899632595,0.2601626016260163,Orthodox,1.0135135135135134,1.0138888888888888,Yes
Elias Silverio,1.1987179487179487,0.9411764705882353,2,1.75,0.875,1.365530303030303,1.434782608695652,Orthodox,1.042857142857143,1.028985507246377,No
Leandro Issa,12.0625,0.5,9,2,0.225,14.0625,8.9,Orthodox,0.9718309859154929,0.9571428571428571,Yes
Marcio Alexandre Junior,0.1418319966230477,0.9122280570142536,0.32653061224489793,0,0,0.21420602454444032,0.27586206896551724,Southpaw,1,0.9729729729729729,No
Darren Elkins,1.9513545413669064,0.5932474415204678,1.7613790760869565,0.34375,0.25057515337423314,1.7507690156599554,1.288697167266187,Orthodox,1.028985507246377,1.0294117647058825,No
Gabriel Gonzaga,1.83947836192532,0.9162090849012595,3.4276962280273438,0.63057708740234375,0.11245918273925781,1.8221624665044778,1.5147163722826087,Orthodox,0.9268292682926829,0.9866666666666667,No
Joe Riggs,0.5606837606837607,0.6157034869544012,6.380952380952381,61,38.62,0.3996109790360925,0.27990211073722854,Southpaw,0.9090909090909091,0.9729729729729729,No
Rafael Dos Anjos,0.7125231276026331,1.0897247284638814,0.7625857866285293,2.8684472585128047,1.1241291502483883,0.6603809388342866,0.649070485227101,Southpaw,0.9210526315789475,0.9444444444444444,Yes
Alistair Overeem,0.5848903760377988,2.4535249214189494,10.70722433460076,0.9770992366412213,0.9770992366412213,0.6537011560833152,1.153828068332458,Orthodox,0.9523809523809522,0.9156626506024096,Yes
Claudia Gadelha,0.9761904761904762,1.5555555555555554,6,5,0.83,1.2666666666666666,2.4,Orthodox,0.9692307692307693,0.9696969696969696,No
Jamie Varner,0.34884029745042494,0.988037109375,0.2375,1.234375,0.62875,0.37164100241545894,0.3998666158536585,Orthodox,1.0142857142857142,1,No
Junior Dos Santos,1.4178152724968314,0.9000876168224301,0.5728155339805825,0.5138888888888888,0.8273381294964028,1.3857404662714308,1.4006935297991439,Orthodox,0.9625000000000001,1,Yes
Joe Proctor,2.1333333333333333,0.7861445783132529,0,0,0,2.1211340206185567,1.617801047120419,Orthodox,0.96,1,No
Jeremy Stephens,3.0759660664564437,0.7526103396953846,0.9688873433701141,0.7075183216350124,0.9158414817148716,2.337789653815614,1.3624662271452876,Orthodox,0.9594594594594594,0.9857142857142857,No
Todd Duffee,1.5961538461538463,0.8740740740740741,0,0,0,1.2574257425742574,0.5681818181818182,Orthodox,1.0263157894736843,0.9740259740259741,Yes
Tony Ferguson,1.0169491525423728,0.9040880503144654,0.1971153846153846,0.20833333333333334,0.3640710382513661,1.2012893982808024,1.3138801261829653,Orthodox,1.0857142857142856,1.0441176470588236,Yes
Anthony Pettis,0.10714285714285714,1.8020833333333335,0.5625,0.375,0.04125,0.13265864332603938,0.24431818181818182,Orthodox,0.9863013698630136,1.0144927536231885,Yes
Eddie Gordon,0.6774193548387096,0.8965517241379312,0,0,0,0.5060240963855421,0.4,Orthodox,0.9620253164556962,0.96,No
Travis Browne,1.4541752180605438,1.2021800947867298,0.14537223340040242,0.03260869565217391,0.047828427853553485,1.0144673924102148,0.9205027619886318,Orthodox,1.0128205128205128,1.0263157894736843,Yes
Urijah Faber,0.46164,1.1804218027734976,2.896604938271605,1.7198660714285714,0.685546875,0.5949869433754811,0.7805076357466063,Orthodox,0.9571428571428571,0.9705882352941178,Yes
Johny Hendricks,1.3842969968672636,0.991935158210505,6.25896040532933,2.9445867287543654,0.6238270075458949,1.509877849475185,1.6128629104410843,Southpaw,0.9324324324324323,0.9718309859154929,No
Sergio Pettis,2.440944881889764,0.9034090909090909,0.3333333333333333,0.25,0.7575757575757576,1.6281407035175879,1.031496062992126,Orthodox,0.9857142857142857,0.9428571428571428,Yes
Alex White,0.45215311004784686,1.393939393939394,0,0,0,0.44366197183098594,0.4246575342465753,Southpaw,0.9726027397260273,1.0140845070422535,No
Frankie Edgar,1.1156410408153095,1.1729334963151927,9.001847550675675,4.703348214285715,1.6242255108173078,1.3089702841745652,1.6383978151807599,Orthodox,0.9714285714285713,0.9705882352941178,Yes
Jared Rosholt,3.090909090909091,1.3611111111111112,0.9375,1.5,1.6,6.298076923076923,9.48076923076923,Orthodox,0.9375,1,No
Joseph Benavidez,0.6020936981757877,0.5692661830357142,0.05955188679245283,0.06770833333333333,0.18047145328719724,0.3588598901098901,0.1853684041184041,Southpaw,1,0.9846153846153847,Yes
Brad Pickett,2.1942284688995217,0.6163475699558172,6.4144736842105265,2.0454545454545454,1.1763224181360201,1.8241928807947019,1.2160560344827587,Orthodox,1.0303030303030303,1,No
Bobby Green,2.628819502421105,0.8879680331508066,19.2,112,64,2.766593515796447,2.9570401543047518,Orthodox,0.9466666666666667,0.9859154929577465,No
Matt Wiman,0.32801573426573427,1.130400332148204,2.000390625,1.26123046875,0.3682568359375,0.2641825500062313,0.2190423044217687,Orthodox,0.9714285714285713,1.0294117647058825,Yes
James Vick,1.0523809523809524,0.3617021276595745,0.08333333333333333,0,0,0.7668918918918919,0.47701149425287354,Orthodox,1.1515151515151514,1.1363636363636362,Yes
Yves Edwards,1.044200505295845,0.9673863852896343,0.3875131607055664,0.2838144302368164,0.5236786651611328,1.0956381445061671,1.068415896097819,Southpaw,1.028169014084507,0.9857142857142857,No
Fabricio Werdum,1.1458944806356932,1.5859014578335486,2.5297297297297296,2.1298701298701297,2.0276595744680854,1.1879042125502535,1.5215094339622641,Orthodox,1.0694444444444446,1.0857142857142856,Yes
Ricardo Lamas,0.783591038182392,0.8933933933933933,0.8760330578512396,0.4444444444444444,0.5128424657534247,0.7475581512435807,0.6715622170807766,Orthodox,1.0757575757575757,1.0303030303030303,Yes
Jessica Eye,1.0596026490066226,0.7849462365591399,0,0,0,1.1481481481481481,1.1911764705882353,Orthodox,1,0.9565217391304349,Yes
Jake Ellenberger,0.6065487347703843,0.7521778207964601,1.765625,1.8977864583333333,1.81712890625,0.5301273737274863,0.3617753809719934,Orthodox,1,1,No
Leandro Silva,4.204862907397827,1.2136944779077448,2.345549738219895,1.678688524590164,0.8943543879262157,2.6050362193859953,2.402502606882169,Orthodox,1.0285714285714285,0.9857142857142857,Yes
Caio Magalhaes,0.7386831275720165,0.9000000000000002,0.6363636363636364,0.3,0.328125,0.8033240997229917,0.6785046728971963,Orthodox,0.9733333333333334,0.9733333333333333,Yes
Warlley Alves,0.9069767441860465,0.8275862068965517,3,2,0.66,1.5227272727272727,1.6923076923076923,Orthodox,0.9863013698630136,0.9861111111111112,Yes
Mauricio Rua,1.0647478212799169,1.1750068832599119,0.7543402777777778,0.47205528846153844,0.3952962239583333,1.3141484748803827,2.2255430394056845,Orthodox,0.9500000000000001,0.9733333333333333,No
Luke Rockhold,0.04997937281744072,2.2719686340448257,0.44471587747513,0,0,0.06012563969531264,0.1154410014099381,Southpaw,1.0266666666666668,1.0273972602739727,Yes
Robert Whittaker,1.3203723986856517,0.7323369565217391,0.375,0.5,0.7120253164556962,1.3475177304964538,1.1287234042553191,Orthodox,0.948051948051948,0.9729729729729729,Yes
Richie Vaculik,0.16666666666666666,1.025,1.3636363636363635,4,2.6,0.2760416666666667,0.4228571428571429,Orthodox,1.0147058823529411,0.9565217391304349,No
Jake Matthews,1.8279569892473118,1.6867469879518069,4.888888888888889,5.333333333333333,1.2631578947368418,2.982142857142857,4.807017543859649,Orthodox,1,1.0142857142857142,Yes
Soa Palelei,0.5509868421052632,2.5861111111111112,6.375,0.6875,0.5,1.3262987012987013,4,Orthodox,1.051948051948052,0.987012987012987,Yes
Dylan Andrews,0.1949404761904762,1.0885416666666667,3.25,1.5,0.35,0.2231638418079096,0.24725274725274726,Switch,0.9866666666666667,0.9864864864864864,No
Ross Pearson,0.4619019656728952,0.9083323298008992,0.482666015625,0.7470703125,1.1101973684210527,0.4861172426841574,0.5402180694192378,Orthodox,0.9857142857142857,0.9714285714285713,No
Vik Grujic,0.43508771929824563,0.6775956284153005,4,0.5,0.165,0.6361031518624641,0.68,Orthodox,1.042857142857143,1.0142857142857142,No
William Macario,1.6510144927536232,1.3104359313077938,0.9552238805970149,0.9302325581395349,0.8376963350785339,1.0001128286133363,0.9810540819841543,Orthodox,0.9375,0.9466666666666667,No
Diego Ferreira,0.9815950920245399,1.2280701754385963,0.2857142857142857,0.5,1.5151515151515151,1.0113636363636365,0.963855421686747,Orthodox,1.027777777777778,0.9857142857142857,No
Darren Elkins,1.2640245956873315,0.516452492211838,12.51171875,0.71875,0.13421875,1.5025100401606426,1.2813585069444444,Orthodox,0.9861111111111112,0.9722222222222223,Yes
Glover Teixeira,0.9529868994963704,1.7602085874090583,0.5731986531986532,0.87527352297593,1.9117521549884782,0.9896598619875803,1.394685403349358,Orthodox,0.9620253164556962,1,No
Yan Cabral,1.1076923076923078,1.9649122807017547,1.875,10,3.08,1.2777777777777777,1.7457627118644068,Orthodox,1.106060606060606,1.0441176470588236,Yes
Scott Jorgensen,1.10046176975945,1.1082175925925926,0.8460365853658537,0.83375,0.6318855932203389,0.8265799906716418,0.7876870598591549,Orthodox,1.0153846153846156,1.015625,No
Jose Aldo,2.2177116641178922,0.8421988442732258,0.4294330518697226,0.5569620253164557,1.418348623853211,2.320286518291123,2.1159763313609465,Orthodox,1.0606060606060606,1.0151515151515151,Yes
Fabricio Camoes,0.6447368421052632,0.9353932584269664,0.6458333333333334,0.75,0.6959459459459459,0.7509920634920635,0.7237903225806451,Orthodox,0.9726027397260273,0.9722222222222223,No
Felipe Arantes,0.6713627049180327,1.1400602409638554,0.4423076923076923,0.6875,0.604,0.780757874015748,0.9506880733944955,Orthodox,0.9864864864864865,0.9577464788732394,No
Nordine Taleb,0.4807692307692308,1.641025641025641,0.6666666666666666,2,3.0303030303030303,0.8944444444444445,1.5595238095238095,Orthodox,1.0422535211267605,1.0138888888888888,Yes
Rory MacDonald,0.7785717048267327,0.5939817266949153,0.666015625,1.099609375,1.1005563446969695,0.7472120715725806,0.4910932793674699,Orthodox,1.0857142857142856,1.0285714285714285,Yes
Chad Laprise,3.3461538461538463,0.8695652173913044,0,0,0,2.8688524590163933,2.6666666666666665,Orthodox,1.028985507246377,1.0294117647058825,Yes
Raphael Assuncao,2.405111336032389,1.4252688172043009,0.6875,0.8092105263157895,1.2677353342428377,1.579260843005498,1.392454954954955,Orthodox,0.9705882352941178,0.9558823529411764,Yes
Daron Cruickshank,0.9520494214551873,0.8498822605965464,4.854166666666667,24.666666666666668,17.783132530120483,0.9347069597069597,0.7677806341045416,Switch,0.96,0.9315068493150686,Yes
Nicholas Musoke,2.2267441860465116,0.7303921568627451,2.25,1.75,1.03,2.4611111111111112,1.8958333333333333,Orthodox,1.0135135135135134,0.96,Yes
Cathal Pendred,0.5797101449275363,0.6585365853658537,0.6666666666666666,2,3.0769230769230766,0.5575757575757576,0.38095238095238093,Orthodox,1.056338028169014,1.028169014084507,Yes
Akira Corassani,0.3196353154119461,0.8992549400712667,40,0.25,0.04125,0.30959545302574387,0.25818580604731317,Orthodox,0.9855072463768116,0.9577464788732394,No
Gunnar Nelson,0.29525993639938886,1.3602503386636935,0.4502808258879495,0.5563957437174553,1.6531674138746595,0.32528760094732967,0.4529751308194422,Switch,1.0140845070422535,1.028985507246377,No
Zubaira Tukhugov,0.945273631840796,0.8674698795180722,2,3,1,0.7311827956989247,0.5290322580645161,Orthodox,0.9714285714285713,1,Yes
Dustin Poirier,1.2827797202797202,1.2085843373493976,1.1328125,0.2643229166666667,0.08936941964285715,1.1380661231884057,1.2339071856287425,Southpaw,0.9729729729729729,1,No
Cat Zingano,1.1506849315068493,1.9302325581395348,0.3333333333333333,0.6666666666666666,2.0202020202020203,2.608695652173913,5.487179487179487,Southpaw,0.9855072463768116,0.9705882352941178,Yes
Jorge Masvidal,1.03954802259887,1.327485380116959,6,7,4.875,1.360625,1.840561224489796,Orthodox,1.0136986301369864,0.9594594594594594,Yes
Tim Kennedy,1.3508064516129032,0.7358490566037734,0.896551724137931,0.8571428571428571,1.206896551724138,1.3333333333333333,1.0857142857142856,Orthodox,1.0136986301369864,0.9861111111111112,No
Demetrious Johnson,1.048881673881674,1.3153053553265819,3.784702549575071,1.767402376910017,0.28696488377491125,1.0963856881489829,1.4465827601346408,Orthodox,1.03125,1,Yes
Dominick Cruz,0.9172321303468844,1.329989251164457,3.6376554174067497,5.933774834437086,2.1212611156022634,1.0423021185563452,1.315736040609137,Orthodox,0.9855072463768116,1.0149253731343284,Yes
Patrick Cote,1.0200049025809717,0.9908846139025895,6.18341064453125,2.04248046875,0.5787109375,1.6327248965992647,2.1095341930650684,Orthodox,1,0.9861111111111112,No
Manvel Gamburyan,1.8390112704918034,1.2452845982142857,1.3831380208333333,1.177734375,1.904415246212121,2.2143614969135803,2.9012129934210527,Orthodox,0.943661971830986,0.9285714285714285,Yes
John Howard,0.691706525452682,1.3502501786990708,0.7112676056338029,2.46875,4.227370689655173,1.0285413030831878,1.549310551558753,Orthodox,0.9863013698630136,0.9305555555555556,No
Jon Tuck,0.8452380952380952,1.3380281690140847,0.275,0.6,1.3333333333333333,1.019434628975265,1.4188034188034189,Orthodox,0.948051948051948,1.028985507246377,No
Kiichi Kunimoto,0.13524590163934427,0.8793103448275863,0.3333333333333333,0.1,0.3,0.08726415094339622,0.06862745098039216,Orthodox,0.9726027397260273,0.9722222222222223,Yes
Katsunori Kikuno,0.7423096318709027,1.0465273095077545,0.39263803680981596,0.5517241379310345,0.7894736842105263,0.7933884297520661,0.8266953713670614,Orthodox,0.9850746268656717,1,Yes
Mark Hunt,2.2342614181868057,1.257951229163575,16.629213483146067,144.94117647058823,70.7764705882353,2.9231525268067897,5.272055806319245,Orthodox,0.9863013698630136,0.9722222222222223,Yes
Yoshihiro Akiyama,0.6371580002864919,0.6386825382618814,0.9284750337381916,3.84,2.351738241308793,0.6531024130580118,0.5368326257558215,Orthodox,1,1,Yes
Myles Jury,0.47412706800536564,0.711051930758988,12.54054054054054,23.5,13.14,0.5030888173713609,0.38991045184223116,Orthodox,1.042857142857143,1.0447761194029852,Yes
Kyoji Horiguchi,3.396551724137931,1.6774193548387097,2.5,1.5,0.665,4.171875,7.8,Orthodox,0.9850746268656717,0.9848484848484848,Yes
Michinori Tanaka,0.49169435215946844,1.12,1,1,0.8450704225352114,0.6959459459459459,0.7123287671232876,Orthodox,0.9178082191780822,0.9420289855072463,No
Maximo Blanco,5.572916666666667,0.7272727272727272,3.0625,1.5,0.53125,2.1529850746268657,1.6495098039215685,Orthodox,0.9466666666666667,0.9444444444444444,Yes
Antonio Silva,1.741972655510743,1.5450627395473848,2.8795500703015153,0,0,1.4650801691253243,1.8048899471514026,Orthodox,1.0649350649350648,1.0133333333333332,No
Iuri Alcantara,0.41030458860759494,1.191453313253012,0.2152777777777778,0.46875,1.9943181818181819,0.4593460648148148,0.5135416666666667,Southpaw,1.0142857142857142,1.0298507462686566,Yes
Gleison Tibau,0.6629874964676995,0.834087965918369,0.5704216812596177,0.7825318850003756,0.8776837883926021,0.7029536187648773,0.6900455806566321,Southpaw,1,1.0144927536231885,Yes
Leonardo Santos,0.6229347292654998,1.10020964360587,4.042105263157895,4,2.39572192513369,0.5892040256175664,0.5468972533062055,Orthodox,1.056338028169014,1.0434782608695652,Yes
